OrderID,CustomerID,OrderDate,ProductID,Quantity,UnitPrice,Region
ORD003916,CUST00928,2023-06-05,PROD00017,1,72.16,West
ORD003917,CUST00060,2023-02-08,PROD00011,3,636.95,North
ORD003918,CUST00238,2024-11-29,PROD00036,4,95.95,South
ORD003919,CUST00651,2023-12-15,PROD00035,4,176.54,East
ORD003920,CUST00102,2024-07-31,PROD00049,1,46.28,North
ORD003921,CUST00723,2024-02-10,PROD00041,1,595.64,West
ORD003922,CUST00230,2024-10-13,PROD00006,1,350.17,South
ORD003923,CUST00721,2023-11-07,PROD00043,3,712.11,West
ORD003924,CUST00291,2024-08-06,PROD00005,4,241.01,West
ORD003925,CUST00782,2024-08-29,PROD00035,1,143.6,North
ORD003926,CUST00715,2024-08-06,PROD00005,4,265.59,South
ORD003927,CUST00594,2023-09-06,PROD00041,4,762.37,East
ORD003928,CUST00390,2023-11-10,PROD00012,3,412.31,East
ORD003929,CUST00846,2023-05-06,PROD00014,1,81.8,East
ORD003930,CUST00177,2023-10-17,PROD00030,1,563.61,East
ORD003931,CUST00410,2023-12-26,PROD00023,4,318.14,South
ORD003932,CUST00574,2024-10-29,PROD00001,4,445.89,North
ORD003933,CUST00841,2024-01-17,PROD00048,2,84.89,East
ORD003934,CUST00445,2024-05-04,PROD00002,4,493.53,South
ORD003935,CUST00306,2023-07-27,PROD00027,1,233.54,South
ORD003936,CUST00848,2024-12-06,PROD00001,1,494.59,South
ORD003937,CUST00260,2023-05-10,PROD00038,2,240.83,South
ORD003938,CUST00524,2024-03-24,PROD00031,1,402.07,North
ORD003939,CUST00341,2023-04-24,PROD00032,4,559.93,North
ORD003940,CUST00540,2024-02-06,PROD00048,1,83.54,West
ORD003941,CUST00765,2024-03-27,PROD00045,2,730.21,North
ORD003942,CUST00994,2024-03-17,PROD00018,1,861.45,West
ORD003943,CUST00482,2023-08-06,PROD00030,4,683.06,North
ORD003944,CUST00209,2024-08-20,PROD00007,2,509.37,South
ORD003945,CUST00125,2023-06-24,PROD00030,4,645.78,North
ORD003946,CUST00497,2024-10-02,PROD00042,2,416.82,West
ORD003947,CUST00967,2023-02-03,PROD00012,4,440.85,North
ORD003948,CUST00788,2023-08-20,PROD00027,3,316.44,East
ORD003949,CUST00731,2024-09-19,PROD00049,2,41.9,South
ORD003950,CUST00930,2023-10-15,PROD00012,4,420.18,South
ORD003951,CUST00908,2024-06-01,PROD00024,2,450.55,East
ORD003952,CUST00509,2023-08-23,PROD00031,4,330.75,South
ORD003953,CUST00972,2024-09-10,PROD00026,1,490.13,South
ORD003954,CUST00851,2024-04-25,PROD00011,2,718.9,East
ORD003955,CUST00241,2024-12-30,PROD00045,2,709.37,West
ORD003956,CUST00953,2023-07-29,PROD00006,2,304.29,East
ORD003957,CUST00877,2023-02-03,PROD00014,3,91.04,East
ORD003958,CUST00301,2024-04-25,PROD00007,4,570.05,West
ORD003959,CUST00862,2024-04-30,PROD00032,2,529.9,West
ORD003960,CUST00526,2024-01-09,PROD00016,1,771.01,West
ORD003961,CUST00353,2024-09-13,PROD00022,2,281.14,North
ORD003962,CUST00223,2023-10-15,PROD00014,1,98.48,West
ORD003963,CUST00306,2023-06-18,PROD00019,3,679.07,North
ORD003964,CUST00132,2023-01-23,PROD00028,4,652.53,West
ORD003965,CUST00362,2024-01-06,PROD00049,4,37.68,West
ORD003966,CUST00857,2024-07-24,PROD00012,2,498.75,South
ORD003967,CUST00048,2023-03-09,PROD00043,1,871.69,East
ORD003968,CUST00844,2024-04-16,PROD00011,1,786.77,South
ORD003969,CUST00127,2023-12-23,PROD00032,4,585.14,West
ORD003970,CUST00802,2024-03-04,PROD00036,3,73.24,South
ORD003971,CUST00694,2023-12-03,PROD00012,3,501.1,West
ORD003972,CUST00596,2024-04-05,PROD00046,1,207.78,East
ORD003973,CUST00770,2023-02-05,PROD00016,4,570.39,North
ORD003974,CUST00062,2024-08-26,PROD00020,2,680.56,East
ORD003975,CUST00298,2023-10-20,PROD00023,2,310.05,North
ORD003976,CUST00213,2023-02-04,PROD00005,4,266.1,South
ORD003977,CUST00252,2023-09-14,PROD00004,2,766.37,North
ORD003978,CUST00653,2023-12-02,PROD00017,4,82.63,East
ORD003979,CUST00414,2023-02-14,PROD00002,4,463.79,East
ORD003980,CUST00300,2023-06-06,PROD00033,4,623.2,East
ORD003981,CUST00689,2023-02-06,PROD00009,2,335.67,West
ORD003982,CUST00043,2023-08-07,PROD00037,2,346.4,North
ORD003983,CUST00883,2024-11-03,PROD00002,3,532.96,South
ORD003984,CUST00083,2024-09-05,PROD00038,2,301.3,North
ORD003985,CUST00347,2023-08-26,PROD00013,2,405.76,North
ORD003986,CUST00964,2023-05-13,PROD00021,3,609.98,North
ORD003987,CUST00254,2024-09-18,PROD00022,4,306.72,West
ORD003988,CUST00246,2024-02-13,PROD00050,3,132.72,South
ORD003989,CUST00460,2024-04-19,PROD00050,4,140.14,East
ORD003990,CUST00549,2024-08-16,PROD00028,4,696.38,North
ORD003991,CUST00604,2024-07-07,PROD00047,1,432.71,North
ORD003992,CUST00808,2023-01-03,PROD00002,1,482.11,West
ORD003993,CUST00795,2024-01-09,PROD00016,3,667.61,North
ORD003994,CUST00066,2024-04-15,PROD00040,1,499.16,South
ORD003995,CUST00302,2023-11-28,PROD00028,4,526.33,North
ORD003996,CUST00140,2024-08-28,PROD00005,1,254.97,East
ORD003997,CUST00092,2023-09-06,PROD00036,4,81.67,South
ORD003998,CUST00163,2024-12-12,PROD00036,4,70.75,East
ORD003999,CUST00276,2024-11-06,PROD00033,2,519.24,West
ORD004000,CUST00410,2023-04-10,PROD00002,3,588.8,West
ORD004001,CUST00751,2024-01-31,PROD00037,1,328.1,East
ORD004002,CUST00172,2023-07-23,PROD00043,4,859.24,West
ORD004003,CUST00437,2024-08-22,PROD00033,3,566.27,North
ORD004004,CUST00900,2024-12-23,PROD00007,2,469.4,East
ORD004005,CUST00075,2023-01-21,PROD00012,4,393.61,North
ORD004006,CUST00891,2024-09-15,PROD00008,3,357.72,North
ORD004007,CUST00634,2024-08-08,PROD00050,2,124.38,East
ORD004008,CUST00671,2023-07-22,PROD00046,3,170.8,East
ORD004009,CUST00900,2023-10-12,PROD00023,2,282.58,West
ORD004010,CUST00061,2024-10-25,PROD00009,4,367.39,North
ORD004011,CUST00496,2023-10-21,PROD00037,3,304.39,West
ORD004012,CUST00737,2024-08-01,PROD00043,2,759.69,West
ORD004013,CUST00428,2023-06-05,PROD00001,2,594.01,North
ORD004014,CUST00891,2023-03-21,PROD00043,1,712.22,West
ORD004015,CUST00280,2024-09-10,PROD00031,3,372.73,West
ORD004016,CUST00393,2024-05-23,PROD00050,3,132.01,West
ORD004017,CUST00371,2023-04-26,PROD00011,2,574.51,South
ORD004018,CUST00646,2024-11-16,PROD00041,4,741.17,South
ORD004019,CUST00926,2024-08-27,PROD00032,1,480.75,East
ORD004020,CUST00903,2024-07-06,PROD00044,2,356.7,East
ORD004021,CUST00819,2024-12-21,PROD00034,2,651.29,East
ORD004022,CUST00607,2024-11-20,PROD00045,1,600.77,North
ORD004023,CUST00356,2023-09-19,PROD00021,2,574.34,South
ORD004024,CUST00666,2023-09-02,PROD00038,1,243.48,South
ORD004025,CUST00777,2023-06-05,PROD00049,2,34.67,West
ORD004026,CUST00377,2024-07-14,PROD00011,2,604.9,West
ORD004027,CUST00521,2024-09-19,PROD00006,4,323.05,South
ORD004028,CUST00908,2023-09-20,PROD00036,3,93.62,South
ORD004029,CUST00409,2023-08-03,PROD00048,3,72.89,North
ORD004030,CUST00640,2024-10-01,PROD00024,3,394.21,East
ORD004031,CUST00787,2024-12-24,PROD00039,2,261.84,South
ORD004032,CUST00374,2024-05-08,PROD00007,4,573.58,West
ORD004033,CUST00234,2023-03-24,PROD00007,2,521.95,East
ORD004034,CUST00261,2024-03-02,PROD00039,4,273.27,South
ORD004035,CUST00409,2024-10-05,PROD00050,3,145.76,North
ORD004036,CUST00013,2024-02-14,PROD00014,3,95.33,East
ORD004037,CUST00816,2024-05-21,PROD00001,4,515.62,East
ORD004038,CUST00149,2023-11-18,PROD00005,2,295.33,South
ORD004039,CUST00441,2023-08-31,PROD00021,2,458.5,North
ORD004040,CUST00059,2023-10-19,PROD00041,4,773.28,South
ORD004041,CUST00445,2023-02-07,PROD00005,1,308.83,East
ORD004042,CUST00132,2023-11-30,PROD00010,4,140.87,South
ORD004043,CUST00484,2024-06-27,PROD00004,3,668.19,East
ORD004044,CUST00708,2023-09-16,PROD00007,3,536.44,West
ORD004045,CUST00541,2023-03-27,PROD00011,3,676.61,West
ORD004046,CUST00540,2023-03-12,PROD00005,4,269.99,West
ORD004047,CUST00196,2023-01-22,PROD00042,4,417.47,South
ORD004048,CUST00328,2023-10-13,PROD00037,2,293.73,North
ORD004049,CUST00246,2024-01-16,PROD00001,1,437.7,East
ORD004050,CUST00042,2024-07-27,PROD00008,2,403.76,North
ORD004051,CUST00077,2023-07-27,PROD00021,4,520.22,South
ORD004052,CUST00888,2023-10-26,PROD00010,1,187.52,North
ORD004053,CUST00563,2024-08-18,PROD00046,1,218.78,West
ORD004054,CUST00027,2024-08-14,PROD00001,4,488.37,West
ORD004055,CUST00505,2024-07-06,PROD00030,1,626.66,North
ORD004056,CUST00148,2023-06-09,PROD00018,1,687.96,South
ORD004057,CUST00508,2024-11-25,PROD00022,1,291.74,East
ORD004058,CUST00189,2023-06-15,PROD00022,4,269.5,West
ORD004059,CUST00228,2023-07-05,PROD00022,3,240.58,East
ORD004060,CUST00395,2024-05-14,PROD00034,2,589.99,South
ORD004061,CUST00068,2024-08-02,PROD00040,1,687.75,South
ORD004062,CUST00334,2023-03-17,PROD00018,1,791.16,East
ORD004063,CUST00785,2023-06-28,PROD00016,1,637.22,West
ORD004064,CUST00168,2024-03-29,PROD00009,1,340.63,North
ORD004065,CUST00155,2024-06-21,PROD00020,2,919.11,South
ORD004066,CUST00197,2023-07-29,PROD00029,1,297.65,East
ORD004067,CUST00973,2023-12-01,PROD00008,3,337.87,West
ORD004068,CUST00037,2024-07-03,PROD00014,3,115.99,North
ORD004069,CUST00614,2024-05-12,PROD00023,1,328.43,South
ORD004070,CUST00259,2023-02-06,PROD00020,2,875.0,South
ORD004071,CUST00551,2024-12-04,PROD00013,1,541.38,South
ORD004072,CUST00783,2023-12-29,PROD00012,2,514.49,East
ORD004073,CUST00137,2024-10-29,PROD00042,2,496.93,East
ORD004074,CUST00587,2023-01-16,PROD00002,1,632.1,North
ORD004075,CUST00245,2024-03-05,PROD00031,1,425.69,South
ORD004076,CUST00313,2024-03-12,PROD00040,3,646.78,North
ORD004077,CUST00051,2023-06-02,PROD00022,3,266.9,North
ORD004078,CUST00912,2024-02-17,PROD00037,4,266.65,South
ORD004079,CUST00757,2023-12-18,PROD00017,2,78.32,South
ORD004080,CUST00436,2024-12-21,PROD00008,2,393.64,West
ORD004081,CUST00291,2023-02-11,PROD00036,1,80.37,North
ORD004082,CUST00070,2024-08-12,PROD00008,4,324.36,North
ORD004083,CUST00360,2023-04-27,PROD00034,3,726.22,North
ORD004084,CUST00382,2023-02-08,PROD00005,4,280.04,West
ORD004085,CUST00725,2024-02-05,PROD00017,2,78.39,West
ORD004086,CUST00856,2023-09-08,PROD00046,4,200.1,South
ORD004087,CUST00158,2023-04-07,PROD00017,4,78.08,South
ORD004088,CUST00232,2024-12-29,PROD00045,1,745.88,East
ORD004089,CUST00971,2024-11-13,PROD00011,2,757.4,South
ORD004090,CUST00813,2023-12-01,PROD00033,3,594.29,North
ORD004091,CUST00810,2023-03-04,PROD00042,2,428.56,East
ORD004092,CUST00761,2023-12-11,PROD00006,2,309.34,East
ORD004093,CUST00886,2024-08-08,PROD00044,4,282.67,South
ORD004094,CUST00353,2024-08-24,PROD00009,1,394.91,South
ORD004095,CUST00252,2023-08-17,PROD00016,4,628.15,East
ORD004096,CUST00515,2023-10-25,PROD00018,2,719.99,North
ORD004097,CUST00217,2024-01-19,PROD00008,4,377.81,East
ORD004098,CUST00487,2023-12-26,PROD00024,4,475.3,South
ORD004099,CUST00612,2024-09-08,PROD00028,2,581.92,East
ORD004100,CUST00209,2024-06-12,PROD00009,1,338.19,South
ORD004101,CUST00445,2024-01-23,PROD00026,4,560.92,South
ORD004102,CUST00589,2023-08-11,PROD00033,1,545.72,South
ORD004103,CUST00982,2023-12-27,PROD00008,1,332.69,West
ORD004104,CUST00552,2023-02-04,PROD00006,1,370.44,West
ORD004105,CUST00295,2024-04-10,PROD00039,1,273.76,North
ORD004106,CUST00805,2024-11-23,PROD00008,3,326.18,South
ORD004107,CUST00361,2024-05-31,PROD00026,1,677.86,South
ORD004108,CUST00349,2024-11-04,PROD00046,2,212.28,North
ORD004109,CUST00169,2024-08-26,PROD00047,2,392.4,South
ORD004110,CUST00487,2024-12-16,PROD00010,2,132.36,North
ORD004111,CUST00159,2024-08-20,PROD00024,1,391.37,West
ORD004112,CUST00839,2023-05-28,PROD00024,3,343.83,South
ORD004113,CUST00973,2024-05-22,PROD00005,3,274.3,South
ORD004114,CUST00012,2024-04-01,PROD00007,3,507.37,North
ORD004115,CUST00049,2024-01-20,PROD00033,2,501.18,West
ORD004116,CUST00056,2024-02-03,PROD00049,2,48.19,East
ORD004117,CUST00637,2024-05-22,PROD00041,3,565.72,North
ORD004118,CUST00432,2023-03-06,PROD00011,2,675.68,South
ORD004119,CUST00210,2024-08-25,PROD00023,2,333.14,East
ORD004120,CUST00842,2024-09-14,PROD00004,2,934.59,West
ORD004121,CUST00904,2023-08-12,PROD00029,1,335.75,South
ORD004122,CUST00149,2024-10-25,PROD00034,2,690.1,South
ORD004123,CUST00155,2024-05-31,PROD00043,4,754.0,West
ORD004124,CUST00147,2024-12-19,PROD00021,3,568.85,South
ORD004125,CUST00378,2024-12-21,PROD00026,2,574.21,South
ORD004126,CUST00023,2024-12-23,PROD00026,2,512.0,North
ORD004127,CUST00538,2023-01-22,PROD00025,3,440.49,South
ORD004128,CUST00732,2024-02-23,PROD00050,2,125.8,South
ORD004129,CUST00839,2024-03-03,PROD00045,3,790.34,East
ORD004130,CUST00604,2024-12-03,PROD00047,4,437.68,North
ORD004131,CUST00872,2023-08-08,PROD00022,4,271.12,West
ORD004132,CUST00612,2024-04-27,PROD00006,4,293.54,East
ORD004133,CUST00364,2024-07-28,PROD00040,1,613.19,West
ORD004134,CUST00822,2024-07-31,PROD00039,1,299.66,South
ORD004135,CUST00611,2024-01-14,PROD00023,1,279.15,East
ORD004136,CUST00789,2024-08-16,PROD00050,1,103.14,South
ORD004137,CUST00442,2023-05-08,PROD00012,4,476.21,South
ORD004138,CUST00227,2024-12-12,PROD00021,2,537.1,North
ORD004139,CUST00756,2024-08-05,PROD00048,2,80.04,West
ORD004140,CUST00285,2023-07-18,PROD00045,1,644.21,East
ORD004141,CUST00296,2023-05-21,PROD00037,2,347.19,North
ORD004142,CUST00900,2024-03-07,PROD00039,3,319.97,East
ORD004143,CUST00430,2024-01-29,PROD00044,3,361.36,North
ORD004144,CUST00763,2023-04-11,PROD00019,3,835.62,West
ORD004145,CUST00622,2023-06-27,PROD00037,1,283.94,West
ORD004146,CUST00896,2023-05-23,PROD00012,1,439.59,North
ORD004147,CUST00197,2023-11-17,PROD00041,2,697.16,East
ORD004148,CUST00726,2023-12-07,PROD00005,3,290.78,North
ORD004149,CUST00977,2023-06-05,PROD00037,1,372.76,North
ORD004150,CUST00114,2024-06-07,PROD00049,3,44.91,East
ORD004151,CUST00642,2024-09-29,PROD00010,2,139.94,East
ORD004152,CUST00138,2024-06-30,PROD00007,2,519.59,East
ORD004153,CUST00928,2023-10-01,PROD00017,3,78.94,East
ORD004154,CUST00906,2024-06-30,PROD00044,2,290.19,East
ORD004155,CUST00295,2024-11-19,PROD00050,4,102.78,West
ORD004156,CUST00720,2024-07-22,PROD00007,3,559.65,North
ORD004157,CUST00302,2024-05-03,PROD00004,2,871.32,South
ORD004158,CUST00871,2024-08-09,PROD00009,1,340.23,West
ORD004159,CUST00185,2024-11-29,PROD00032,3,582.35,North
ORD004160,CUST00290,2023-05-18,PROD00026,3,670.05,North
ORD004161,CUST00948,2024-06-21,PROD00048,3,82.21,West
ORD004162,CUST00052,2024-09-22,PROD00012,2,413.81,South
ORD004163,CUST00386,2023-05-12,PROD00014,4,89.19,South
ORD004164,CUST00778,2024-03-09,PROD00014,1,105.55,West
ORD004165,CUST00566,2024-02-19,PROD00043,3,956.11,South
ORD004166,CUST00649,2023-06-24,PROD00029,2,318.23,North
ORD004167,CUST00283,2023-06-18,PROD00018,2,825.93,South
ORD004168,CUST00562,2024-04-13,PROD00023,2,281.94,West
ORD004169,CUST00463,2024-10-07,PROD00038,1,238.69,East
ORD004170,CUST00944,2024-12-21,PROD00008,3,335.19,South
ORD004171,CUST00866,2023-07-05,PROD00045,4,602.23,West
ORD004172,CUST00161,2024-06-13,PROD00027,2,240.21,North
ORD004173,CUST00541,2024-12-04,PROD00017,1,89.74,South
ORD004174,CUST00006,2024-09-27,PROD00023,4,276.37,East
ORD004175,CUST00941,2023-09-18,PROD00018,2,738.31,South
ORD004176,CUST00954,2024-01-05,PROD00035,3,146.79,West
ORD004177,CUST00833,2024-06-28,PROD00037,4,297.12,South
ORD004178,CUST00413,2024-09-06,PROD00040,1,619.99,South
ORD004179,CUST00333,2024-09-02,PROD00050,2,120.97,West
ORD004180,CUST00327,2023-07-27,PROD00010,1,182.47,West
ORD004181,CUST00005,2023-01-05,PROD00034,3,568.0,North
ORD004182,CUST00064,2023-02-12,PROD00011,2,680.02,West
ORD004183,CUST00504,2023-03-23,PROD00039,2,304.63,West
ORD004184,CUST00915,2023-07-29,PROD00018,4,672.02,East
ORD004185,CUST00162,2024-04-23,PROD00021,4,495.66,North
ORD004186,CUST00334,2023-05-03,PROD00045,2,801.33,North
ORD004187,CUST00192,2024-08-03,PROD00005,1,270.75,West
ORD004188,CUST00215,2024-07-29,PROD00012,4,431.29,South
ORD004189,CUST00589,2024-01-12,PROD00013,1,557.98,South
ORD004190,CUST00073,2024-11-09,PROD00029,2,381.17,South
ORD004191,CUST00823,2023-07-30,PROD00043,2,779.91,North
ORD004192,CUST00085,2024-05-07,PROD00021,4,642.08,West
ORD004193,CUST00771,2023-07-22,PROD00048,1,79.65,South
ORD004194,CUST00477,2024-12-03,PROD00050,4,119.92,North
ORD004195,CUST00852,2023-04-25,PROD00015,2,347.59,East
ORD004196,CUST00040,2024-05-30,PROD00044,3,359.76,East
ORD004197,CUST00209,2023-12-20,PROD00025,4,471.91,North
ORD004198,CUST00912,2023-06-12,PROD00030,3,583.0,West
ORD004199,CUST00032,2024-09-15,PROD00018,4,646.31,South
ORD004200,CUST00804,2023-10-22,PROD00042,2,449.61,West
ORD004201,CUST00580,2023-07-17,PROD00035,4,174.95,North
ORD004202,CUST00742,2023-11-26,PROD00038,3,257.0,North
ORD004203,CUST00559,2024-04-24,PROD00008,2,428.96,West
ORD004204,CUST00383,2024-10-05,PROD00006,4,270.49,East
ORD004205,CUST00760,2023-06-28,PROD00004,3,757.55,West
ORD004206,CUST00472,2024-10-13,PROD00034,4,702.79,South
ORD004207,CUST00327,2024-07-04,PROD00015,2,313.6,North
ORD004208,CUST00918,2024-01-03,PROD00025,3,467.21,South
ORD004209,CUST00539,2024-06-24,PROD00026,3,636.68,West
ORD004210,CUST00796,2023-01-20,PROD00031,4,319.53,East
ORD004211,CUST00209,2023-09-30,PROD00030,1,783.98,East
ORD004212,CUST00724,2023-09-22,PROD00010,4,171.74,West
ORD004213,CUST00946,2023-04-19,PROD00022,1,242.88,North
ORD004214,CUST00714,2024-10-04,PROD00007,1,597.8,North
ORD004215,CUST00588,2024-07-09,PROD00014,3,113.88,West
ORD004216,CUST00448,2024-05-28,PROD00003,1,464.85,East
ORD004217,CUST00617,2023-05-29,PROD00036,1,69.76,South
ORD004218,CUST00534,2023-05-22,PROD00035,3,173.73,North
ORD004219,CUST00854,2023-03-17,PROD00039,4,342.47,East
ORD004220,CUST00993,2024-08-06,PROD00015,4,260.05,East
ORD004221,CUST00843,2023-08-01,PROD00032,4,547.05,North
ORD004222,CUST00796,2023-07-14,PROD00014,2,109.07,East
ORD004223,CUST00711,2023-10-22,PROD00035,3,167.65,West
ORD004224,CUST00574,2024-09-12,PROD00011,4,658.65,West
ORD004225,CUST00775,2023-11-30,PROD00017,2,98.66,South
ORD004226,CUST00652,2023-01-14,PROD00030,4,780.45,North
ORD004227,CUST00371,2024-11-09,PROD00027,3,238.11,East
ORD004228,CUST00433,2024-06-12,PROD00016,4,711.24,East
ORD004229,CUST00036,2024-01-09,PROD00023,1,315.33,South
ORD004230,CUST00036,2024-05-01,PROD00045,3,807.99,West
ORD004231,CUST00358,2024-10-25,PROD00030,1,586.51,South
ORD004232,CUST00505,2023-11-25,PROD00021,3,467.31,North
ORD004233,CUST00099,2024-02-18,PROD00011,3,589.06,North
ORD004234,CUST00600,2023-11-11,PROD00045,3,584.56,West
ORD004235,CUST00691,2023-10-30,PROD00039,2,309.03,East
ORD004236,CUST00617,2024-07-13,PROD00001,1,533.74,North
ORD004237,CUST00740,2023-07-25,PROD00042,4,409.69,East
ORD004238,CUST00361,2023-03-03,PROD00050,3,129.8,South
ORD004239,CUST00052,2024-01-28,PROD00048,3,91.92,East
ORD004240,CUST00190,2024-05-08,PROD00007,4,593.38,East
ORD004241,CUST00012,2024-04-06,PROD00026,3,595.06,East
ORD004242,CUST00036,2024-03-11,PROD00034,3,688.8,West
ORD004243,CUST00557,2023-11-22,PROD00025,4,403.4,West
ORD004244,CUST00767,2023-12-28,PROD00042,4,401.4,North
ORD004245,CUST00122,2023-06-17,PROD00021,4,458.56,West
ORD004246,CUST00781,2024-07-07,PROD00024,4,428.32,North
ORD004247,CUST00160,2024-07-10,PROD00016,3,559.62,South
ORD004248,CUST00997,2023-12-19,PROD00031,2,373.56,West
ORD004249,CUST00594,2023-11-17,PROD00007,4,611.08,East
ORD004250,CUST00574,2023-07-18,PROD00003,1,521.02,West
ORD004251,CUST00031,2024-05-13,PROD00027,4,281.36,North
ORD004252,CUST00387,2023-10-30,PROD00005,3,282.41,South
ORD004253,CUST00993,2023-02-24,PROD00024,2,379.69,South
ORD004254,CUST00780,2023-11-04,PROD00019,2,844.19,North
ORD004255,CUST00979,2024-05-10,PROD00027,4,274.26,North
ORD004256,CUST00749,2023-04-18,PROD00014,2,83.95,North
ORD004257,CUST00877,2024-02-27,PROD00037,1,323.26,West
ORD004258,CUST00071,2023-07-22,PROD00029,4,319.33,East
ORD004259,CUST00200,2023-04-07,PROD00012,1,474.29,North
ORD004260,CUST00257,2024-10-01,PROD00018,2,866.44,East
ORD004261,CUST00325,2023-10-14,PROD00018,1,830.12,West
ORD004262,CUST00425,2023-03-29,PROD00036,1,81.82,West
ORD004263,CUST00312,2024-11-12,PROD00031,1,334.81,West
ORD004264,CUST00985,2023-01-21,PROD00044,2,362.56,East
ORD004265,CUST00584,2024-02-02,PROD00036,3,75.39,North
ORD004266,CUST00760,2024-03-11,PROD00025,4,471.64,East
ORD004267,CUST00926,2023-03-27,PROD00030,1,645.55,North
ORD004268,CUST00669,2023-11-06,PROD00022,3,307.58,East
ORD004269,CUST00385,2024-02-28,PROD00013,4,422.67,East
ORD004270,CUST00646,2023-07-28,PROD00013,4,486.77,West
ORD004271,CUST00686,2024-11-22,PROD00031,4,406.32,West
ORD004272,CUST00644,2023-02-18,PROD00040,3,623.51,East
ORD004273,CUST00208,2023-12-07,PROD00016,4,629.84,West
ORD004274,CUST00104,2023-04-22,PROD00018,2,809.09,East
ORD004275,CUST00808,2024-06-02,PROD00041,1,585.94,East
ORD004276,CUST00670,2024-06-09,PROD00029,2,411.4,West
ORD004277,CUST00492,2024-11-15,PROD00045,1,813.59,South
ORD004278,CUST00491,2023-02-21,PROD00020,3,907.78,North
ORD004279,CUST00990,2024-05-31,PROD00026,4,543.39,North
ORD004280,CUST00051,2024-01-08,PROD00034,1,595.74,North
ORD004281,CUST00699,2023-10-13,PROD00033,2,622.55,North
ORD004282,CUST00671,2024-05-11,PROD00046,2,198.66,South
ORD004283,CUST00598,2024-02-08,PROD00035,1,134.07,East
ORD004284,CUST00475,2024-12-16,PROD00038,4,274.46,West
ORD004285,CUST00059,2024-07-30,PROD00001,2,577.27,West
ORD004286,CUST00026,2023-03-15,PROD00014,4,113.32,North
ORD004287,CUST00865,2024-05-30,PROD00049,3,34.86,North
ORD004288,CUST00924,2024-10-15,PROD00048,1,79.59,North
ORD004289,CUST00972,2023-07-16,PROD00049,4,42.74,South
ORD004290,CUST00138,2023-12-10,PROD00032,4,481.16,East
ORD004291,CUST00816,2024-05-16,PROD00045,3,595.49,East
ORD004292,CUST00956,2023-04-10,PROD00013,2,525.29,East
ORD004293,CUST00848,2024-01-12,PROD00043,2,684.25,South
ORD004294,CUST00209,2023-08-09,PROD00034,1,557.92,West
ORD004295,CUST00790,2024-08-04,PROD00017,4,72.88,East
ORD004296,CUST00569,2023-02-24,PROD00002,2,635.65,West
ORD004297,CUST00260,2023-11-17,PROD00005,4,295.37,West
ORD004298,CUST00294,2024-12-03,PROD00013,3,517.91,West
ORD004299,CUST00253,2023-09-21,PROD00013,3,417.91,South
ORD004300,CUST00640,2024-12-17,PROD00010,1,136.96,North
ORD004301,CUST00706,2024-07-12,PROD00046,2,210.11,East
ORD004302,CUST00819,2023-01-11,PROD00047,1,423.68,North
ORD004303,CUST00232,2024-04-07,PROD00001,4,542.58,East
ORD004304,CUST00040,2023-01-11,PROD00019,3,871.23,South
ORD004305,CUST00373,2024-11-13,PROD00024,3,421.51,South
ORD004306,CUST00432,2023-11-05,PROD00021,3,585.73,East
ORD004307,CUST00451,2024-01-14,PROD00049,2,40.51,West
ORD004308,CUST00769,2024-12-02,PROD00004,4,814.66,East
ORD004309,CUST00654,2023-02-16,PROD00010,2,171.1,North
ORD004310,CUST00535,2024-04-16,PROD00024,1,415.92,West
ORD004311,CUST00336,2024-01-02,PROD00047,3,378.1,West
ORD004312,CUST00129,2024-04-09,PROD00004,3,872.5,South
ORD004313,CUST00358,2023-01-17,PROD00032,1,555.48,East
ORD004314,CUST00638,2023-08-25,PROD00003,1,508.34,West
ORD004315,CUST00678,2023-05-25,PROD00004,4,936.34,South
ORD004316,CUST00278,2023-05-27,PROD00014,4,112.44,East
ORD004317,CUST00282,2023-08-18,PROD00027,3,290.47,East
ORD004318,CUST00421,2024-03-02,PROD00007,4,449.4,West
ORD004319,CUST00859,2023-06-21,PROD00025,1,423.25,South
ORD004320,CUST00180,2024-12-16,PROD00047,2,440.45,North
ORD004321,CUST00075,2024-08-31,PROD00050,2,114.83,North
ORD004322,CUST00392,2024-09-28,PROD00003,4,528.94,East
ORD004323,CUST00292,2024-12-06,PROD00026,1,606.92,East
ORD004324,CUST00182,2024-03-25,PROD00008,1,378.68,South
ORD004325,CUST00785,2023-12-28,PROD00026,1,507.46,North
ORD004326,CUST00919,2023-01-01,PROD00031,2,435.86,North
ORD004327,CUST00215,2023-06-06,PROD00041,4,592.24,East
ORD004328,CUST00758,2024-04-23,PROD00030,3,772.73,West
ORD004329,CUST00991,2024-10-11,PROD00023,3,238.94,West
ORD004330,CUST00630,2023-05-31,PROD00018,2,866.03,East
ORD004331,CUST00864,2023-10-08,PROD00023,2,303.83,West
ORD004332,CUST00639,2023-05-12,PROD00005,1,272.37,North
ORD004333,CUST00950,2024-02-02,PROD00048,4,80.62,West
ORD004334,CUST00835,2024-06-14,PROD00041,3,596.15,South
ORD004335,CUST00274,2023-01-13,PROD00046,2,176.13,North
ORD004336,CUST00103,2024-07-25,PROD00036,1,81.21,North
ORD004337,CUST00172,2024-06-08,PROD00046,2,204.59,North
ORD004338,CUST00800,2024-05-12,PROD00029,1,311.91,North
